Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -1.52987     88.08605      0.00000      0.00000
     -1.51987     83.47965      0.00000      0.00000
     -1.50987     82.75148      0.00000      0.00000
     -1.49987     90.93285      0.00000      0.00000
     -1.48987     90.19682      0.00000      0.00000
     -1.47987     89.60261      0.00000      0.00000
     -1.46987     87.59888      0.00000      0.00000
     -1.45987     80.23251      0.00000      0.00000
     -1.44987     88.03090      0.00000      0.00000
     -1.43987     98.04462      0.00000      0.00000
     -1.42987     86.35008      0.00000      0.00000
     -1.41987     77.10438      0.00000      0.00000
     -1.40987     85.00717      0.00000      0.00000
     -1.39987    109.00603      0.00000      0.00000
     -1.38987    138.20860      0.00000      0.00000
     -1.37987    144.28746      0.00000      0.00000
     -1.36987    117.48409      0.00000      0.00000
     -1.35987     86.58065      0.00000      0.00000
     -1.34987     70.66418      0.00000      0.00000
     -1.33987     66.28540      0.00000      0.00000
     -1.32987     69.63451      0.00000      0.00000
     -1.31987     76.20899      0.00000      0.00000
     -1.30987     85.87133      0.00000      0.00000
     -1.29987    103.10900      0.00000      0.00000
     -1.28987    108.34082      0.00000      0.00000
     -1.27987     97.20638      0.00000      0.00000
     -1.26987     87.19916      0.00000      0.00000
     -1.25987     78.08713      0.00000      0.00000
     -1.24987     74.68324      0.00000      0.00000
     -1.23987     75.00745      0.00000      0.00000
     -1.22987     75.55729      0.00000      0.00000
     -1.21987     75.61193      0.00000      0.00000
     -1.20987     75.13626      0.00000      0.00000
     -1.19987     75.32771      0.00000      0.00000
     -1.18987     86.23955      0.00000      0.00000
     -1.17987    108.82819      0.00000      0.00000
     -1.16987    110.71705      0.00000      0.00000
     -1.15987     86.98059      0.00000      0.00000
     -1.14987     74.47156      0.00000      0.00000
     -1.13987     83.38435      0.00000      0.00000
     -1.12987    105.41879      0.00000      0.00000
     -1.11987    112.89751      0.00000      0.00000
     -1.10987     98.99403      0.00000      0.00000
     -1.09987     90.62784      0.00000      0.00000
     -1.08987     92.03778      0.00000      0.00000
     -1.07987     92.98759      0.00000      0.00000
     -1.06987     94.17742      0.00000      0.00000
     -1.05987     84.50739      0.00000      0.00000
     -1.04987     75.51785      0.00000      0.00000
     -1.03987     82.64425      0.00000      0.00000
     -1.02987     99.73197      0.00000      0.00000
     -1.01987    105.02594      0.00000      0.00000
     -1.00987    102.45840      0.00000      0.00000
     -0.99987    102.23302      0.00000      0.00000
     -0.98987    100.19489      0.00000      0.00000
     -0.97987     99.06331      0.00000      0.00000
     -0.96987     96.49706      0.00000      0.00000
     -0.95987     99.84222      0.00000      0.00000
     -0.94987    106.25011      0.00000      0.00000
     -0.93987    111.84560      0.00000      0.00000
     -0.92987    121.59595      0.00000      0.00000
     -0.91987    118.46273      0.00000      0.00000
     -0.90987    100.60606      0.00000      0.00000
     -0.89987     83.64108      0.00000      0.00000
     -0.88987     75.17736      0.00000      0.00000
     -0.87987     78.59357      0.00000      0.00000
     -0.86987     86.79005      0.00000      0.00000
     -0.85987     79.74245      0.00000      0.00000
     -0.84987     68.98895      0.00000      0.00000
     -0.83987     65.67322      0.00000      0.00000
     -0.82987     64.15874      0.00000      0.00000
     -0.81987     61.15609      0.00000      0.00000
     -0.80987     59.66782      0.00000      0.00000
     -0.79987     67.02739      0.00000      0.00000
     -0.78987     76.34006      0.00000      0.00000
     -0.77987     76.94950      0.00000      0.00000
     -0.76987     73.24908      0.00000      0.00000
     -0.75987     75.37393      0.00000      0.00000
     -0.74987     84.86677      0.00000      0.00000
     -0.73987     77.55715      0.00000      0.00000
     -0.72987     55.78656      0.00000      0.00000
     -0.71987     46.75019      0.00000      0.00000
     -0.70987     52.87648      0.00000      0.00000
     -0.69987     50.03347      0.00000      0.00000
     -0.68987     39.19904      0.00000      0.00000
     -0.67987     33.35990      0.00000      0.00000
     -0.66987     30.15801      0.00000      0.00000
     -0.65987     29.97489      0.00000      0.00000
     -0.64987     36.98747      0.00000      0.00000
     -0.63987     46.08370      0.00000      0.00000
     -0.62987     48.14462      0.00000      0.00000
     -0.61987     55.71116      0.00000      0.00000
     -0.60987     60.44122      0.00000      0.00000
     -0.59987     55.01484      0.00000      0.00000
     -0.58987     50.06884      0.00000      0.00000
     -0.57987     41.37496      0.00000      0.00000
     -0.56987     39.83309      0.00000      0.00000
     -0.55987     38.49308      0.00000      0.00000
     -0.54987     28.63923      0.00000      0.00000
     -0.53987     21.44873      0.00000      0.00000
     -0.52987     17.50911      0.00000      0.00000
     -0.51987     15.75847      0.00000      0.00000
     -0.50987     17.61686      0.00000      0.00000
     -0.49987     26.42394      0.00000      0.00000
     -0.48987     35.06152      0.00000      0.00000
     -0.47987     27.74541      0.00000      0.00000
     -0.46987     16.03866      0.00000      0.00000
     -0.45987     12.56598      0.00000      0.00000
     -0.44987     14.75659      0.00000      0.00000
     -0.43987     21.46120      0.00000      0.00000
     -0.42987     32.48083      0.00000      0.00000
     -0.41987     34.61740      0.00000      0.00000
     -0.40987     24.26723      0.00000      0.00000
     -0.39987     16.59469      0.00000      0.00000
     -0.38987     14.61396      0.00000      0.00000
     -0.37987     14.98607      0.00000      0.00000
     -0.36987     15.68914      0.00000      0.00000
     -0.35987     16.22463      0.00000      0.00000
     -0.34987     15.47183      0.00000      0.00000
     -0.33987     14.29004      0.00000      0.00000
     -0.32987     17.99947      0.00000      0.00000
     -0.31987     28.24242      0.00000      0.00000
     -0.30987     31.72388      0.00000      0.00000
     -0.29987     23.85029      0.00000      0.00000
     -0.28987     19.19142      0.00000      0.00000
     -0.27987     18.77467      0.00000      0.00000
     -0.26987     19.38101      0.00000      0.00000
     -0.25987     19.59737      0.00000      0.00000
     -0.24987     17.61296      0.00000      0.00000
     -0.23987     17.85548      0.00000      0.00000
     -0.22987     27.98262      0.00000      0.00000
     -0.21987     41.34268      0.00000      0.00000
     -0.20987     44.36782      0.00000      0.00000
     -0.19987     40.47710      0.00000      0.00000
     -0.18987     30.64614      0.00000      0.00000
     -0.17987     22.83648      0.00000      0.00000
     -0.16987     20.06242      0.00000      0.00000
     -0.15987     20.19246      0.00000      0.00000
     -0.14987     21.02438      0.00000      0.00000
     -0.13987     21.33847      0.00000      0.00000
     -0.12987     21.68455      0.00000      0.00000
     -0.11987     24.66558      0.00000      0.00000
     -0.10987     28.12503      0.00000      0.00000
     -0.09987     26.79030      0.00000      0.00000
     -0.08987     22.31432      0.00000      0.00000
     -0.07987     19.01986      0.00000      0.00000
     -0.06987     18.49530      0.00000      0.00000
     -0.05987     18.83409      0.00000      0.00000
     -0.04987     21.25048      0.00000      0.00000
     -0.03987     29.52571      0.00000      0.00000
     -0.02987     34.13440      0.00000      0.00000
     -0.01987     26.21713      0.00000      0.00000
     -0.00987     25.52785      0.00000      0.00000
      0.00013     43.79165      0.00000      0.00000
      0.01013     60.50050      0.00000      0.00000
      0.02013     55.39251      0.00000      0.00000
      0.03013     38.26202      0.00000      0.00000
      0.04013     32.78470      0.00000      0.00000
      0.05013     38.97262      0.00000      0.00000
      0.06013     35.61911      0.00000      0.00000
      0.07013     27.37168      0.00000      0.00000
      0.08013     24.46365      0.00000      0.00000
      0.09013     27.10202      0.00000      0.00000
      0.10013     37.46766      0.00000      0.00000
      0.11013     50.11995      0.00000      0.00000
      0.12013     47.09158      0.00000      0.00000
      0.13013     30.87269      0.00000      0.00000
      0.14013     22.56377      0.00000      0.00000
      0.15013     23.64801      0.00000      0.00000
      0.16013     24.95671      0.00000      0.00000
      0.17013     32.63735      0.00000      0.00000
      0.18013     50.85485      0.00000      0.00000
      0.19013     67.35318      0.00000      0.00000
      0.20013     65.95653      0.00000      0.00000
      0.21013     53.15632      0.00000      0.00000
      0.22013     37.73527      0.00000      0.00000
      0.23013     27.28598      0.00000      0.00000
      0.24013     26.95793      0.00000      0.00000
      0.25013     30.73806      0.00000      0.00000
      0.26013     41.82772      0.00000      0.00000
      0.27013     65.25829      0.00000      0.00000
      0.28013     75.09721      0.00000      0.00000
      0.29013     62.09124      0.00000      0.00000
      0.30013     58.59398      0.00000      0.00000
      0.31013     60.99855      0.00000      0.00000
      0.32013     52.75676      0.00000      0.00000
      0.33013     55.03136      0.00000      0.00000
      0.34013     73.05197      0.00000      0.00000
      0.35013     70.87911      0.00000      0.00000
      0.36013     61.00879      0.00000      0.00000
      0.37013     72.21059      0.00000      0.00000
      0.38013     81.27295      0.00000      0.00000
      0.39013     68.08568      0.00000      0.00000
      0.40013     55.45330      0.00000      0.00000
      0.41013     57.32509      0.00000      0.00000
      0.42013     70.22690      0.00000      0.00000
      0.43013     76.47621      0.00000      0.00000
      0.44013     67.07866      0.00000      0.00000
      0.45013     61.84661      0.00000      0.00000
      0.46013     70.51641      0.00000      0.00000
      0.47013     76.63265      0.00000      0.00000
      0.48013     75.26975      0.00000      0.00000
